f1,f2,f3
1.994154799,1.813153979,1.391765514
-0.504880746,1.556478133,-0.727500487
-0.311757821,-0.695393779,0.040929138
2.033673256,2.035892237,0.857988269
-1.174605841,1.42210565,-0.469152251
-0.833690104,1.101070137,-1.306941149
-1.163340366,0.532575603,-1.160374266
-0.483871386,1.849568263,-1.421025702
0.472525867,-0.391861893,1.418713676
3.295681537,3.035507506,1.955508654
-1.658303123,0.268959216,-0.989513743
-0.74987788,0.765405632,-2.062232629
1.092860564,1.588496,1.136277769
-1.467743195,0.16489813,-1.00220589
1.330107181,0.846219814,1.315819552
-1.339402324,1.172867001,-0.627983603
0.051813782,-0.201138346,0.497157723
0.770031134,0.563653695,1.178995122
-0.368457193,1.641880298,-1.106822086
1.997314341,1.72912156,1.975469698
1.568790578,1.426632025,1.471870207
1.211770063,0.836814003,1.53002055
0.109039518,-0.174274028,0.937723927
-1.318848592,1.33620071,-0.073347829
0.917611968,0.882421636,1.049791424
-0.752726923,1.600057908,-0.489347141
-2.411561112,-0.693536901,-0.400916179
1.519992115,1.204117416,1.212369055
-2.292134189,-0.187613715,0.184079832
-1.483934945,1.417700596,0.368504809
-0.66128458,0.865334495,-1.422196161
-0.113237909,0.328555558,0.420039254
-0.474940571,0.591561423,-0.223273401
0.222125739,2.260042425,-1.876871002
1.23515139,1.752666114,0.873776945
0.647456076,1.252488987,0.719466673
0.131087458,-0.222879364,0.097216256
-1.229494427,0.439943845,-1.133959038
1.030459929,0.637878183,1.033854344
1.421599672,0.555314027,1.004323747
0.854873379,1.13124918,0.8457578
1.550794595,1.665436914,1.398427214
-1.737960478,-0.28093128,-0.68277977
1.090325276,1.100339051,1.501622206
1.697198186,1.797417054,1.218228831
-1.087392729,-0.834194582,-0.383702278
0.974003824,0.90008105,0.760111758
-0.881260426,0.971446394,-1.324823259
-1.483072969,0.976585699,-0.34174332
-0.083645618,1.179324134,-2.568102207
1.904009753,2.236578694,1.651277227
0.008393939,-0.141532312,1.002508275
0.029213138,-0.367609831,0.463189389
-1.742799307,0.119848396,-1.103177363
1.525156883,2.066589823,0.836571979
-1.700133581,0.71344341,0.254260832
-1.170313677,0.631414643,-1.049974129
-1.957291135,0.85810262,0.299004803
-1.773066415,0.338742109,-0.710502009
0.99876829,1.133845861,1.102104653
-1.847195052,0.524758713,-0.101057437
1.997540656,2.292331583,1.695735811
3.283088152,3.883851455,1.542438709
-0.823689828,-0.161763293,-2.662561245
-0.650548313,0.236768893,-2.188131281
-1.134113395,0.887723527,-0.955565624
0.513449862,0.416656067,1.180032048
0.56533871,1.305128306,0.473085947
0.216898061,1.075626743,0.488059612
-0.780470497,1.621191304,-0.859043369
-0.197525886,1.969432505,-1.500441353
-0.290509961,0.799420781,-2.845400143
0.088325323,0.394550346,-0.016586725
-1.20124509,0.192396588,-1.060591254
-2.253811536,0.680435156,1.392144444
2.073593358,2.786526719,1.376342534
-0.46087841,1.246894556,-1.296006204
0.259550714,-1.021479537,0.757877365
1.221139477,1.154017695,1.137926607
-1.107229946,-2.872115819,0.634486923
-1.317032321,0.519731318,-1.359702365
2.806493998,2.632193388,1.512759132
-1.065991269,0.757944807,-0.71414637
-0.072285389,0.075766852,0.569739078
2.454001582,1.73550071,1.691683759
-1.850332052,0.057318868,-0.191572389
0.887615217,0.34087559,1.421314892
-1.342100898,0.626051838,-0.584102651
-0.961204848,1.73339237,-0.653913764
2.550274086,2.977313856,1.495375974
1.763481889,2.038200298,1.033657933
-3.470773003,-1.330868136,0.725180309
0.575281813,0.82378217,0.506447212
-2.15416837,-0.52765636,-0.516534114
-0.718876198,1.695593317,-0.780043946
1.420815447,1.279956642,1.690148923
1.583363111,0.670927014,1.86996468
1.406338654,1.688353414,1.343543803
-0.189956891,-0.961950012,0.821341072
0.077361932,1.767126562,-2.402434446
-0.792816889,1.954526091,0.056299271
-1.778795521,-0.876781381,-1.66813185
2.022428518,1.699074823,1.919309116
-0.612877899,1.698764216,-1.34164531
0.520444803,0.074542645,0.779434504
0.795280644,2.087065479,0.651978793
-1.316468403,0.226326538,-1.208381025
0.424508625,0.224754743,0.692314842
-0.749692269,0.573370394,-1.52162029
1.989297739,2.474155053,1.063282476
0.237424207,0.071061543,0.918965869
-1.095965918,0.44390593,-1.318658364
0.847944834,0.6778417,1.04300887
-2.053765741,0.866961043,0.552969947
-1.016490029,0.752812407,-1.446469773
-0.592689781,1.086481649,-1.585008619
2.80579312,3.300768382,1.974729016
-1.777129553,0.584298944,0.49239893
-0.617183502,-0.532299437,0.251270223
-2.325138839,0.264385197,-0.11308373
1.071756592,0.575216025,0.740328343
2.200852957,2.305394778,1.623706496
-1.018199902,-0.245781185,-1.253700714
-0.292021055,1.492396442,-1.102305609
0.742779543,0.868565858,0.962630497
-0.609324967,1.269914882,-1.419230202
0.62768465,1.950050981,-2.105432886
1.139414646,0.894619008,1.099561944
-1.230583373,1.012064404,-0.73083993
0.995641794,0.825840885,1.12225673
-0.889402908,-1.686051982,0.186250645
0.68568886,0.060917634,1.015780859
-0.047135933,1.348833079,-2.204476061
-1.859638853,0.625656196,0.255672834
1.510027187,2.66022742,0.831707768
-1.990538998,-0.726132627,-0.650811318
0.843179445,2.057739987,-2.574995106
1.401499829,0.544305041,1.964278864
-0.700613934,0.812392821,-1.816675145
-0.297026164,0.451533755,-3.204170547
0.218163789,0.327796307,0.761377811
0.864879799,0.877072996,0.677141142
0.739021586,0.858296909,0.660590671
0.040831578,0.12871948,0.217319251
2.028742077,2.240328792,1.45547302
-0.999594535,1.189994229,-0.964932405
0.227947086,-0.567644475,0.896890186
-2.220460196,-0.406536295,-0.554726014
1.339523769,1.170471377,1.151422502
1.117268938,0.014312277,1.212083477
0.507882202,0.404143252,0.740485464
-1.639031831,0.717860094,-0.566546097
-0.606180023,0.630530941,-1.978391044
-1.544328888,1.063351193,-0.496519513
2.664534348,2.36400745,1.786104782
-1.231740982,1.138638332,0.313639434
-1.865290117,-0.395995214,-0.821580572
0.122808502,1.808873518,-2.214503621
2.296448935,3.114655281,1.145705936
1.059429266,1.133329236,1.008581836
-0.103224248,0.238876971,0.014533848
1.537144638,1.593376224,1.082380838
-2.384792962,-0.209795654,0.744639909
2.253550849,3.268430733,1.412649336
-0.774985015,1.423814998,-0.348981698
-1.370957834,1.028723081,-0.019901628
0.640381662,0.891958691,0.783075866
-2.671131324,-2.411506926,-1.803731693
-0.219870564,1.312879505,-1.831839711
-0.834532858,0.409735372,-1.893615513
2.62812693,2.921142996,1.447567471
-1.435688605,0.788706842,-0.741723791
1.118561999,1.042534466,1.222173334
2.400393053,2.111629463,1.743830379
2.140506373,2.413154305,1.065174201
0.351900855,-0.588250552,0.775269902
1.141417034,1.009461443,1.419554287
0.163758034,0.984179271,0.175122914
-0.620047552,-1.750857872,0.44994342
-1.191717771,-1.357257119,-0.01980139
-1.09009173,0.858892911,-1.211043964
-0.519794011,1.411640976,-1.466136535
2.035462918,1.755142877,1.198376889
-1.299181077,0.500777588,-1.111369316
-1.136246556,1.143680599,-0.721304516
-2.312407821,0.463359668,0.545177267
-1.392588658,1.186520405,-0.354847987
-0.923556521,1.002203163,-1.358559141
-0.935107841,1.64128138,-0.546173653
-0.705717293,0.825251538,-1.644189951
-1.523109584,0.137046792,-1.481101013
0.580180505,1.972547253,-2.660591866
-0.407423533,1.991064341,-1.525259993
-0.559128458,1.382351322,-1.1247006
-0.520824045,2.002092317,-0.802804297
0.346634415,2.463230321,-2.195232527
-1.174298663,2.05250757,0.696745878
2.404330101,1.599141763,1.919373556
2.264403948,2.919248058,1.35914301
2.265832395,1.80221012,2.230788305
-0.834180088,1.111996747,-0.860752732
-1.049488478,0.440484868,-1.184780976
2.046990293,2.390174056,1.166826031
-1.681098228,1.426591326,0.665594483
2.102820799,1.617780487,1.223105573
-0.211794172,1.819284413,-1.580503802
-1.280700852,0.35931685,-0.754547192
2.423701309,2.295963196,1.0600451
0.383803642,-0.399583198,0.961824543
1.329183769,1.03188877,1.195206661
1.490891974,0.417600153,1.391374925
-0.449700665,1.137965771,-1.529572939
0.085090976,0.075057188,0.509919966
-0.379913601,2.303921949,-0.803548723
-2.144063868,0.635497794,0.484827756
-0.854375805,1.223542802,-0.688325254
0.871944546,1.048478135,0.761620266
2.60362321,2.523328324,1.560770288
0.081056074,0.13664162,0.746034302
-0.029558081,-0.753716719,0.377990915
-0.429279566,1.779259258,-1.270340384
-0.609744756,1.344041399,-1.409589397
2.919348849,2.915534503,2.265353866
-0.320788049,0.129468655,0.082490934
-1.684432666,0.409210637,-0.687622495
-0.779668213,-0.649318884,-0.086043833
-1.39362907,0.442071377,-1.077049416
-1.102464954,1.322189946,-0.253162251
-1.302777229,1.271934058,-0.262823169
-0.637076511,1.918246168,-0.721105002
0.293807903,2.024958022,-2.061822136
-0.7625193,1.605613146,-0.856974683
1.380360064,1.637919434,1.276300827
0.208220225,2.268279239,-2.034036156
-1.42918433,-0.074408984,-1.47608839
-1.082866976,1.563445469,-0.225915156
-0.75298144,1.666204987,-0.651841978
-0.247683097,2.01177886,-0.789084308
1.263950433,0.83953711,1.155552656
2.140036572,2.51406067,1.541483533
1.335601774,1.654484266,1.428796005
1.027769157,0.927250412,1.32743446
-1.638293702,-0.353177843,-0.951747688
0.388584655,-0.289421604,1.250885975
0.048289587,-0.88419429,1.201796676
-0.464512482,2.009354333,-1.465536075
0.044570231,1.773530672,-1.149325763
-1.283185827,0.888207913,-0.908954741
0.589710391,1.343897212,0.692686111
0.361551006,-0.020648358,0.805902914
1.071243112,1.381528822,1.268673642
-0.669255983,-1.277543441,0.677812494
-1.460400324,-0.052971697,-0.758856826
1.126800605,1.328122042,1.004513419
-0.766326646,-1.052456535,0.204582413
-2.240052427,-0.572251521,-0.510028253
1.143185648,1.240092611,1.399177467
-2.785144012,-1.075739655,-0.176464504
-0.748774882,-0.871629185,-0.313855022
3.18233909,3.667459671,2.184171471
-0.137314257,-0.129806206,0.160225996
-0.597097518,2.482450083,-0.728577034
-0.256783464,-0.585070843,0.53764088
0.874366489,1.093714317,0.841584014
1.373404391,1.31969383,1.544202584
-0.137754091,0.302471765,0.26531907
0.380805701,1.022369002,0.654495899
0.728939398,0.967104693,0.960181826
1.833356209,2.256006155,1.391386619
-1.423263017,0.371134011,-0.911077851
-1.771186754,0.75438894,0.068946915
-1.403491707,0.421740804,-1.064107309
-2.016084039,-1.131240593,-1.747323469
1.039843004,0.295162838,1.232824931
0.948165211,0.979007936,1.382663155
3.085985883,3.019903861,2.163777838
-0.16228079,1.627135421,-1.957924647
-2.216907837,-0.402106079,-0.451634824
1.481673681,2.351061071,0.780658923
1.344968326,1.868965223,1.022738391
0.178242254,-0.186100963,0.859640657
1.01560493,0.602318618,1.285441502
1.155947026,0.820867017,1.452334397
-0.944668738,0.970122373,-1.011510993
0.287892083,-0.082533196,0.841658211
-1.390730007,0.931628792,-0.83235131
-0.581697208,2.345389951,-0.476053496
-0.363709585,0.726702521,-2.433322012
-2.27243793,0.229600997,0.272316498
-0.461377672,0.836396345,-1.886332238
-0.283568997,0.582289355,-2.772259082
2.876318629,3.625169643,1.382410498
-1.069367676,0.847274689,-1.05498685
-1.010131825,1.702566398,0.32458761
-1.756389858,0.755429524,0.302448546
-1.281481865,0.089240515,-2.256826543
2.912022276,3.33516054,1.695577856
-0.708929224,2.019248051,-0.044494173
-1.066468149,0.61940261,-1.510473789
-1.394518558,0.733229931,-0.530396072
0.558400014,1.36795729,0.446810443
2.185791706,2.307001451,1.168829562
1.374575799,1.271523363,1.502681307
0.026458655,0.072260444,0.610055719
-1.296543494,0.460917552,-1.445753843
-0.476614146,1.408618136,-1.230168855
-0.987547074,-1.107067602,0.263756757
-0.830343098,0.421845634,-1.481314751
-0.475309823,1.115720471,-1.585920039
1.98414266,2.038402981,1.592553252
1.17566166,1.530138661,1.40187111
-0.670251073,1.679851721,-0.826183292
1.975206208,1.733683861,1.919477124
1.470698167,1.296870566,1.124938843
-0.477206621,-0.554906252,0.373254088
-0.45003978,0.19615992,0.284056774
0.61009966,0.481845962,0.486837211
1.354676168,0.853335287,0.929117399
-1.752187723,0.571890163,-0.435373215
0.730318339,0.735591022,1.00966297
-1.87539602,0.070365879,-0.481852991
2.365093632,2.665070148,1.326287381
0.108010426,0.482092322,-0.080284999
1.318559728,1.451958427,1.024996329
0.32839223,0.327464415,0.907213276
1.629728102,2.154889088,0.928620549
1.524954972,1.021064301,1.101926699
1.97023979,2.250655198,1.273284145
2.340327298,2.207296068,1.819336582
-0.64795756,0.545787102,-0.279876091
1.534840148,1.098596292,1.697489742
-1.018183844,0.917723412,-0.686977044
2.925325922,3.641938456,1.651474489
2.92972582,4.185014964,1.042058726
0.220490874,2.166375492,-2.219054147
-1.116085712,1.387089464,-0.52655979
-0.190760148,1.764427403,-1.188769017
-0.651037737,3.2885626,0.511604011
0.806932158,0.50735413,1.251904978
-0.620423925,1.436542432,-1.38473282
-0.631636602,2.075006813,-0.824084741
1.699612877,1.038021263,1.717424561
-1.121740899,-1.336931452,0.148430525
-0.560915656,1.497456177,-1.147631251
-0.011118187,-0.740554457,0.850108017
0.332502098,0.528510251,0.542840955
2.031500492,1.916358207,1.4346335
-0.669586195,2.095346235,-0.697319736
-0.148243007,2.886766099,-0.352954407
-1.020842888,1.512819978,-0.51383915
-1.478735772,-0.111692265,-1.561669865
-1.065059137,0.600861968,-0.770282467
-0.240719504,-0.075362191,-0.240792616
0.716294373,3.046139392,-2.102543284
-0.539087669,-0.993707066,0.468765474
-0.670111625,0.456707852,-1.668766518
-1.295990748,0.314084689,-1.085663863
0.930762495,0.471192105,1.04544533
-0.735129173,-0.806326688,0.505140534
0.926056832,0.549077854,0.931942472
0.468637383,2.935357371,-1.548034121
-1.174852388,1.264965567,-0.254989286
-1.327973341,0.831520432,-1.253962762
-0.96108584,1.006062994,-0.767086591
-1.10121678,1.138225813,-0.309037944
1.180974192,1.46824585,1.498405398
1.129131192,1.357507426,1.076270122
0.645496731,0.9785188,0.739194727
-1.613396485,0.124066416,-0.795576768
2.177329897,2.022554372,1.384515342
-0.639772342,1.325216999,-1.40552834
2.461600083,2.033000247,1.606877709
-1.13939028,0.726927826,-0.986907869
0.637785932,0.404433129,0.765236454
-0.114635433,2.089468323,-1.687641698
-1.63817717,0.663063773,0.089072228
-0.764779233,1.357379614,-0.952861424
-1.956760376,0.910324944,0.296276705
-1.514497833,0.889783279,-0.071040428
-1.280947737,-0.780489618,-1.862843576
0.312878943,2.401824099,-2.140847064
1.043581914,1.233866809,0.94531099
0.042417028,-0.12286526,0.819170475
1.486233849,1.400795465,0.536031199
2.095926186,2.802946607,1.494322732
-1.402265412,0.727841994,-0.054799941
1.956991383,2.048301185,1.031643817
-2.018409267,-0.64330949,-1.177863337
-1.59212197,0.391190628,-0.966251203
0.886771443,0.991890008,0.544158028
0.641508486,0.85221686,1.072438732
-1.441283356,0.744460084,-0.591120825
-1.521670722,-0.226934325,-2.022229993
0.173884639,-0.523860786,1.036577396
-1.774498085,0.215526978,-0.802516533
1.210823203,1.421394187,0.947897964
1.071913015,0.900430409,0.985280119
-0.195322079,-0.382629086,-0.029908869
-1.205703712,1.196769553,-0.584798242
-0.109292357,1.964671458,-1.258256094
-0.117364345,-0.295463847,0.314460812
-1.185655425,2.226056913,0.632839855
1.613814166,1.19797307,1.293410759
1.938924519,2.217047072,1.14184833
0.425824625,0.270416191,0.874031702
-1.010768153,1.655798973,-0.201734431
-0.156217572,-0.284406285,0.922344734
-1.197195756,0.974570559,-0.805006169
-0.459336572,0.891113372,-1.896608928
-1.973614625,-0.409390601,-0.768253418
-0.023994589,0.43483315,0.190110337
1.700124284,1.639582257,1.350079768
-0.784593561,1.189530637,-1.143338976
-1.3399235,0.539136884,-0.895489123
1.804220273,3.018757738,0.651280264
-0.340494863,-0.816881855,0.329634395
1.111622914,1.422897278,0.739369281
0.137641028,2.914851329,-1.003408141
-0.546664238,2.566435407,0.167934614
-1.404126931,1.182225124,-0.514810586
0.337193191,0.082097997,0.644434154
0.193979408,-1.137358519,1.303501618
-0.783546156,-1.231873396,0.522036557
-0.390720396,1.4033629,-1.60746285
0.314120693,0.406895999,0.269190457
-1.270250512,0.792006577,-0.711130795
0.916311586,1.228582513,1.011475708
-1.930479545,0.996654554,0.330178813
1.954953812,1.387453776,2.164848091
2.614164852,3.140674777,1.595214161
1.609056479,2.190054197,1.420899704
-1.510968097,0.808623877,-1.127172025
1.344453603,0.908965481,1.302875753
0.94256393,0.406138615,1.059816386
-0.095550184,2.617160487,-0.880521356
-1.907225203,-0.552315815,-0.848680512
0.570938122,0.536699231,0.721560415
-0.936740251,-0.511733079,0.040370188
-0.653772791,1.473903833,-1.182038884
0.324624791,2.103318215,-1.519408899
-0.796937264,1.567907896,-1.038451682
-1.15793144,0.616731437,-1.097279287
-0.387205165,-0.142440105,-0.002549172
1.547829385,2.388274318,1.113867564
-1.826798396,0.079219756,-0.522907611
-0.483339184,1.272375225,-0.712191239
-0.695277376,1.194958118,-1.074864947
1.048514221,0.507149562,1.556912693
-0.379160934,1.45547108,-1.77851379
1.940294492,2.218563958,1.445402113
-0.007548428,0.484837322,0.275565437
1.053170266,0.310364976,1.19036447
-0.496202287,1.896130571,-0.510645469
1.458787472,1.759994119,1.047583541
1.279926577,1.54635255,0.7740653
1.622143863,1.480511662,1.010499258
0.196909878,2.19700685,-1.672174396
0.817947338,1.106031632,0.986067242
-0.410260428,-0.416030454,0.149760641
-0.745831182,2.118739371,-0.30345964
-1.39835409,-2.080583461,-0.006467203
-1.933093425,-2.103741155,-0.403336127
-1.799158085,0.626432722,0.039962391
-0.790013347,-0.366836499,0.081552159
-1.632922484,-1.093059735,-2.261046788
-0.743092863,1.767532537,-1.177391864
1.146376514,1.886260085,0.991016235
-2.393769703,-0.316292032,0.005716386
-0.135313506,2.044556176,-2.304205375
1.291941933,2.006420272,1.08867617
-1.325875624,0.770721762,-0.71575837
0.318818226,0.332230542,0.398796017
1.357174574,1.206254267,0.970488776
2.662763727,2.611342119,1.894247812
1.291505794,1.65771861,1.223091652
1.549598543,1.909440506,0.899676902
-0.68925115,2.376487602,-0.883499847
-1.015647188,1.006376382,-1.091831306
-1.370201311,-0.17498093,-1.398723721
2.221502301,1.770850668,0.986286942
-1.292542318,0.360725186,-0.98522019
2.237641848,2.436256454,1.593186694
0.392482592,0.041978556,1.044256424
0.19656856,-0.777115184,1.111563473
-1.349287203,0.302445553,-0.944810086
-0.821497466,1.245385714,-1.108081159
-2.429088007,-1.201407114,-0.613526362
2.300178599,2.663922303,1.22009345
0.787700561,2.070248974,-2.796164499
-2.767624455,-0.895558401,0.148734906
2.915439139,3.159829257,1.454403396
-1.274979547,0.791549302,-0.236958978
1.444401758,1.669973314,0.956998243
-0.289894048,-0.634120381,0.847866766
0.73910127,0.631437689,0.476105744
0.459412132,1.901052347,-2.274753416
-0.209213678,0.656805844,-0.123915436
-1.214763188,0.905325674,-0.571178188
1.069456225,1.574279445,1.185823895
1.785715609,0.357996381,2.16845505
-2.885764888,-0.623767863,0.309801323
-2.863582134,-0.879457869,0.649746339
-0.193337805,0.152618776,0.281010349
1.214881535,1.650433588,0.980281309
1.8662156,2.286719039,1.679357686
3.201440746,2.777489239,2.239927683
0.828734815,0.901230964,0.746089027
3.741376112,4.167826236,2.049776402
0.241063815,-0.179083912,0.986916145
0.248536582,0.666142416,0.340654706
1.474756325,1.486360193,0.88889345
-1.358061911,-0.173578358,-1.008508098
-0.975009336,0.733355196,-2.245476793
-0.465999648,2.18063937,-0.814271894
-0.278353723,2.462244957,-0.248453405
-1.326575554,0.013654332,-1.443386329
-0.5095776,-0.137895397,0.425517032
-2.588540736,-1.964412127,-1.03696139
1.319937622,1.413299072,1.153117778
-1.174030526,1.713846568,0.470459759
0.331552786,2.501350508,-1.650693196
-1.035899249,0.812710542,-1.238487305
-1.887336981,0.2486455,0.134107912
-0.734869903,1.158568918,-1.623915171
-0.745794799,-0.62560637,-0.295470749
-1.987782327,-0.199967974,-0.583033821
1.286179326,1.065463949,1.233705113
0.147098353,0.367209252,0.138307499
-1.734101607,0.836916694,0.286116659
-1.305469287,0.793587322,-0.468933103
2.783397236,2.794666384,1.976276626
0.449765236,0.337575495,0.989868057
-1.141514401,0.761714548,-0.568210568
-1.201119806,-0.82455717,-2.193006172
-1.044386042,0.920128263,-0.857706338
-0.069875605,-0.878672652,0.614567889
-1.0267682,1.77803116,0.033292061
1.227906184,0.690079835,1.163242814
2.167320171,2.554794372,1.575425268
1.832406956,1.424695574,1.881244449
-2.088157467,0.428373038,0.127306254
-0.545214888,0.315098322,0.041410362
-1.049250636,0.761429848,-1.091221122
0.105363822,0.089684131,0.820289317
-0.395072452,1.295755508,-1.344436689
-0.89632797,-1.190230122,0.310765756
-1.693343351,0.666949435,0.021626841
-1.473231894,0.706618026,-0.231929964
-1.217562704,1.109448951,-0.112635678
2.204919465,1.135845941,2.289957261
0.40149902,0.099647782,0.815105209
1.550249839,1.379824266,1.202086709
-0.034175283,-0.903243813,0.467886433
-0.335240516,2.39454433,-0.686368799
-1.01826035,0.639626168,-1.332225629
-0.921711304,0.641822412,-1.612264616
-0.809484499,0.922246021,-1.289001572
-1.559360986,1.679643561,0.492687688
-1.158712365,1.952482374,0.222995491
0.250915309,2.292403987,-1.845786208
0.55214281,3.74864947,-0.914332007
0.922549078,-0.699363387,1.382556448
1.611230266,2.00170317,0.868899854
2.532938911,3.041958821,1.4464553
0.560185816,-0.302393224,0.983700489
0.638518101,1.062959783,0.536470501
-2.082812446,0.059544954,-0.049863846
-1.708984237,0.570481199,0.047141003
-1.426076131,0.199806173,-1.032826564
-0.935700499,1.501536322,-0.590183655
1.913359981,1.227917092,1.986582451
0.283910255,1.905116036,-2.643468672
1.478817111,1.984702583,1.067265365
1.050675258,1.205256649,1.110086431
-1.242277049,0.581888372,-1.223262568
-1.694533285,0.681747029,0.530012602
1.417834882,1.45426015,1.265578618
0.406984232,0.260734034,1.052310996
2.152387935,2.466913526,1.707268223
1.151138413,1.347365477,1.108034114
-0.899134412,0.334437056,-1.255739305
-0.864341079,1.77355857,-0.290048367
-1.175741286,1.63527767,-0.808443236
-1.11312752,0.453932868,-0.752625948
1.010626009,1.08811975,0.987032983
-0.983004057,2.024235246,-0.419484645
0.658861147,0.481678025,1.032689113
-0.308362886,-0.506964942,0.456659092
1.027660308,0.176084133,1.31070867
-2.318141656,-0.195544497,0.082888277
1.226303764,1.265849419,1.280932034
0.636684118,0.749471632,0.196293563
0.670172582,1.057586272,0.75931633
-2.348759793,0.200803692,-0.161676608
0.29946707,-0.232010987,1.191052606
0.622051552,1.414083591,0.763047695
0.20302391,0.117744811,0.604479248
-1.438825107,1.232127828,0.175222557
1.158506473,1.27818332,1.097501874
1.675816774,1.257567571,1.549931397
0.530493835,0.244889047,1.039466659
-0.943877323,1.305549797,-0.824909327
2.096743789,1.562972702,1.669815896
0.095318871,0.127208885,0.082110338
-0.962003028,0.821855976,-1.57155389
-0.127726876,1.523510184,-2.085881589
-1.225447036,-1.31876316,0.12235369
-0.279496189,0.219069397,0.550910424
0.967067621,0.741975793,0.435635084
1.672709918,1.206040458,1.615860417
-0.432265294,2.12510741,-1.499502588
-1.139410396,1.382336032,0.0430371
0.341745083,-0.052657927,0.313599539
-2.560630481,-0.658316693,-0.584576882
1.46548211,1.029156476,1.645791439
0.586309402,0.086715747,1.036664918
1.510332046,2.011642454,0.432078753
-0.959558042,0.872890733,-0.903652889
-0.473370519,0.761831366,-1.937897978
1.692552773,2.111342562,0.955203903
0.54894632,0.387761714,0.602285701
-1.406100276,0.288135063,-1.297066604
-0.749557597,1.090950348,-1.26802907
2.220759481,2.142078507,1.55231198
1.062459726,1.649770453,1.214731787
-2.509788568,0.395333729,0.813855005
-1.003385848,0.250424207,-1.860189078
-2.552909757,-1.163052962,0.211878944
0.492967345,2.588168241,-1.658025877
-1.982404144,0.597588208,-0.240062158
0.558402077,0.528160807,0.949246472
-0.088280248,-0.169836212,0.551748738
0.978674793,1.315072677,0.92343945
-0.206557414,1.307219184,-1.758112055
-0.35816152,0.359989233,0.208329587
1.116801692,1.024597491,1.054361548
-1.665721664,0.410494802,0.153076943
0.269046204,-0.044560505,0.758420132
-1.21065322,0.234412594,-1.185618249
-0.330545969,1.794444735,-1.088440961
1.426198289,2.196119219,0.753070957
-0.240972082,2.538631565,-0.849582748
2.067902841,2.607261177,0.999477808
0.567955549,-0.079276047,1.217747794
-0.261568972,1.19874754,-1.874896464
0.400246611,1.546951319,-2.963170367
-0.623985526,1.196232761,-1.627892607
1.085323683,0.487277735,1.648774616
0.490340421,1.453068,0.289974633
1.119960974,1.257264132,1.296944569
-0.788039096,1.738995184,-0.167148476
0.977890343,0.479066026,1.052396421
2.251293523,2.544583181,0.953620804
1.752108773,1.586608201,0.903053956
0.669799812,0.768722434,0.483046715
1.196283942,1.089942325,0.443739271
-0.025216681,-0.419127119,0.71225757
1.235809853,1.836950842,0.672203554
-1.818152128,-0.467802409,-1.320437868
1.259282282,1.704413932,1.042657529
-2.209605872,-0.660771443,-1.199404291
-2.151459321,0.239047667,0.190017989
-0.798028618,1.481456204,-0.811956659
-0.557295638,0.857049754,-2.099401254
1.157347501,0.543409471,0.843952667
2.133547396,3.29953831,0.963130597
-0.763284781,0.117441207,0.097231048
-2.937891562,-0.324911488,0.727067944
-0.260932953,0.227679195,0.297749405
0.242759813,0.790265654,0.4330857
2.593736208,3.476024612,1.320417233
1.406383873,1.570752974,1.4156759
0.811197215,1.353087798,0.246369998
0.864803143,-0.150313229,1.555429565
-0.686155513,-0.060859994,-2.960049098
-0.776627995,0.060315012,-1.996716214
-0.521827245,-0.06226989,-0.039396458
-1.73067544,-0.830818888,-1.492205765
2.599880034,1.799490766,1.887520579
-1.002931133,0.240840396,-1.823882656
-0.929058419,1.338411268,-0.630198388
-0.235911672,-0.641742404,0.46215231
1.491793814,1.406979428,1.420077464
2.775847439,2.683664584,1.837701999
2.305139161,2.238250693,1.384236406
2.23579294,2.703846907,1.251867697
2.588657409,2.942175945,1.982077674
1.793312614,2.074239486,1.43628702
1.581527273,2.171389806,1.320898742
1.443765235,1.623418736,1.260918157
-1.6395688,0.36312978,-0.883938533
-0.57426213,1.355723802,-0.28186408
-0.979836928,1.735297389,-0.266320511
-1.438682924,0.155085069,-0.701678997
0.572852098,0.2259879,0.898952802
2.360766545,3.151672429,1.078090102
-1.004821029,0.661788243,-1.033772467
-0.148650695,-0.705424294,0.860934995
1.18327254,1.077892953,1.122862508
0.157912057,0.506746261,0.565557984
-1.367616483,1.843869927,0.006277412
-1.572355018,0.428019706,-0.409843497
0.782597947,1.336206419,0.440392336
-1.372632884,1.409466995,-0.133424445
1.026656816,1.564301292,1.032678778
0.070249298,1.199813908,-2.501476707
-0.941299542,2.096773982,0.155955264
1.710633068,0.613947735,1.573756424
0.88949815,1.471217657,1.034548786
0.744308874,0.974383182,1.307796949
2.114248253,2.274425946,1.677526608
-1.215754452,1.375335198,-0.739343079
-2.164344274,-0.184612423,-0.216777688
1.694090432,1.639693418,1.679882327
-1.594402152,-0.059251133,-1.308608389
2.376358096,2.69915848,1.533932162
2.349794124,2.960457902,1.314779622
-0.311557475,-0.670873635,0.180265179
-1.176217648,1.321524603,-0.037379215
-0.977086287,1.34419738,-0.398900354
1.64196065,1.693499101,1.147077168
1.160444587,2.077266196,0.61317077
-1.623453131,0.072215195,-0.155756145
0.96507329,1.352420062,0.834555177
0.793714459,-0.212008715,1.198389677
-0.549968008,1.815512462,-1.214785724
0.886670335,0.747264773,1.007778254
-0.807592111,-0.105446109,0.065161499
1.67993377,1.356437117,1.906639837
-0.482901284,1.276387677,-1.842840118
0.68155208,1.162625592,1.10178831
0.160511384,1.568914299,-2.901232103
